,publisedAt,username,commentDisplay,text_clean,text_caseFolding,text_slangWords,text_tokenizing,text_stopwords,text_final,Sentiment,Sentiment_Label
187,2025-11-12T02:38:38Z,@hermanpasar9995,Saya rasa redoniminasi ini akan berhasil.....karena rakyat akan dukung.....kami rakyat kecil di desa jga udah faham....dan sangat mendukung langkah ini.....,Saya rasa redoniminasi ini akan berhasilkarena rakyat akan dukungkami rakyat kecil di desa jga udah fahamdan sangat mendukung langkah ini,saya rasa redoniminasi ini akan berhasilkarena rakyat akan dukungkami rakyat kecil di desa jga udah fahamdan sangat mendukung langkah ini,saya rasa redoniminasi ini akan berhasilkarena rakyat akan dukungkami rakyat kecil di desa jga udah fahamdan sangat mendukung langkah ini,"['saya', 'rasa', 'redoniminasi', 'ini', 'akan', 'berhasilkarena', 'rakyat', 'akan', 'dukungkami', 'rakyat', 'kecil', 'di', 'desa', 'jga', 'udah', 'fahamdan', 'sangat', 'mendukung', 'langkah', 'ini']","['redoniminasi', 'berhasilkarena', 'rakyat', 'dukungkami', 'rakyat', 'desa', 'jga', 'udah', 'fahamdan', 'mendukung', 'langkah']",redoniminasi berhasilkarena rakyat dukungkami rakyat desa jga udah fahamdan mendukung langkah,2,Positive
188,2025-11-12T02:37:17Z,@schwarzesorigami9115,"Selbelum menarik kesimpulan yang terburu-buru, dan dengan perspektif macam-macam, fokus saja pada aspek moneter negara. kata kuncinya adalah &#39;daya beli uangnya&#39;, masih sama atau tidak? Namun perlu diwaspadai, redenominasi logika sederhananya seperti pembulatan ke atas pada matematika. Asumsikan pemotongan dilakukan dalam 3 digit, maka pecahan tertinggi menjadi Rp100,-, maka pecahan Rp500, Rp200, dan Rp100 saat ini akankah menjadi 50, 20, 10 sen? akankah pelaku ekonomi dalam praktiknya akan menyederhanakan Rp1,60 menjadi Rp2,00? ceteris paribus, zero sum game, siapa yang akan diuntungkan?",Selbelum menarik kesimpulan yang terburuburu dan dengan perspektif macammacam fokus saja pada aspek moneter negara kata kuncinya adalah daya beli uangnya masih sama atau tidak Namun perlu diwaspadai redenominasi logika sederhananya seperti pembulatan ke atas pada matematika Asumsikan pemotongan dilakukan dalam  digit maka pecahan tertinggi menjadi Rp maka pecahan Rp Rp dan Rp saat ini akankah menjadi    sen akankah pelaku ekonomi dalam praktiknya akan menyederhanakan Rp menjadi Rp ceteris paribus zero sum game siapa yang akan diuntungkan,selbelum menarik kesimpulan yang terburuburu dan dengan perspektif macammacam fokus saja pada aspek moneter negara kata kuncinya adalah daya beli uangnya masih sama atau tidak namun perlu diwaspadai redenominasi logika sederhananya seperti pembulatan ke atas pada matematika asumsikan pemotongan dilakukan dalam  digit maka pecahan tertinggi menjadi rp maka pecahan rp rp dan rp saat ini akankah menjadi    sen akankah pelaku ekonomi dalam praktiknya akan menyederhanakan rp menjadi rp ceteris paribus zero sum game siapa yang akan diuntungkan,selbelum menarik kesimpulan yang terburuburu dan dengan perspektif macammacam fokus saja pada aspek moneter negara kata kuncinya adalah daya beli uangnya masih sama atau tidak namun perlu diwaspadai redenominasi logika sederhananya seperti pembulatan ke atas pada matematika asumsikan pemotongan dilakukan dalam digit maka pecahan tertinggi menjadi rp maka pecahan rp rp dan rp saat ini akankah menjadi sen akankah pelaku ekonomi dalam praktiknya akan menyederhanakan rp menjadi rp ceteris paribus zero sum game siapa yang akan diuntungkan,"['selbelum', 'menarik', 'kesimpulan', 'yang', 'terburuburu', 'dan', 'dengan', 'perspektif', 'macammacam', 'fokus', 'saja', 'pada', 'aspek', 'moneter', 'negara', 'kata', 'kuncinya', 'adalah', 'daya', 'beli', 'uangnya', 'masih', 'sama', 'atau', 'tidak', 'namun', 'perlu', 'diwaspadai', 'redenominasi', 'logika', 'sederhananya', 'seperti', 'pembulatan', 'ke', 'atas', 'pada', 'matematika', 'asumsikan', 'pemotongan', 'dilakukan', 'dalam', 'digit', 'maka', 'pecahan', 'tertinggi', 'menjadi', 'rp', 'maka', 'pecahan', 'rp', 'rp', 'dan', 'rp', 'saat', 'ini', 'akankah', 'menjadi', 'sen', 'akankah', 'pelaku', 'ekonomi', 'dalam', 'praktiknya', 'akan', 'menyederhanakan', 'rp', 'menjadi', 'rp', 'ceteris', 'paribus', 'zero', 'sum', 'game', 'siapa', 'yang', 'akan', 'diuntungkan']","['selbelum', 'menarik', 'kesimpulan', 'terburuburu', 'perspektif', 'macammacam', 'fokus', 'aspek', 'moneter', 'negara', 'kuncinya', 'daya', 'beli', 'uangnya', 'diwaspadai', 'redenominasi', 'logika', 'sederhananya', 'pembulatan', 'matematika', 'asumsikan', 'pemotongan', 'digit', 'pecahan', 'tertinggi', 'rp', 'pecahan', 'rp', 'rp', 'rp', 'sen', 'pelaku', 'ekonomi', 'praktiknya', 'menyederhanakan', 'rp', 'rp', 'ceteris', 'paribus', 'zero', 'sum', 'game', 'diuntungkan']",selbelum menarik kesimpulan terburuburu perspektif macammacam fokus aspek moneter negara kuncinya daya beli uangnya diwaspadai redenominasi logika sederhananya pembulatan matematika asumsikan pemotongan digit pecahan tertinggi rp pecahan rp rp rp sen pelaku ekonomi praktiknya menyederhanakan rp rp ceteris paribus zero sum game diuntungkan,2,Positive
189,2025-11-12T02:35:33Z,@CepIhsan26,Bukannya ini keinginan BI ya bukan Pak Purbaya ?,Bukannya ini keinginan BI ya bukan Pak Purbaya,bukannya ini keinginan bi ya bukan pak purbaya,bukannya ini keinginan bi ya bukan pak purbaya,"['bukannya', 'ini', 'keinginan', 'bi', 'ya', 'bukan', 'pak', 'purbaya']","['bi', 'purbaya']",bi purbaya,1,Neutral
190,2025-11-12T02:34:04Z,@rizalsubagyo7,kalo di redenominasi apakah semua uang kertas yang beredar auto gadianggep sesuai jumlah nominalnya ya? bener2 tantangannya di pemahaman masyarakatnya saat praktek transaksi langsung sih. Gimana biar semua orang bisa paham kalo sedang ada perubahan besar di nominal mata uang yang beredar dimana lembaran Rp100.000 akan dianggep Rp100 dengan segala penyesuaian harga2 barangnya,kalo di redenominasi apakah semua uang kertas yang beredar auto gadianggep sesuai jumlah nominalnya ya bener tantangannya di pemahaman masyarakatnya saat praktek transaksi langsung sih Gimana biar semua orang bisa paham kalo sedang ada perubahan besar di nominal mata uang yang beredar dimana lembaran Rp akan dianggep Rp dengan segala penyesuaian harga barangnya,kalo di redenominasi apakah semua uang kertas yang beredar auto gadianggep sesuai jumlah nominalnya ya bener tantangannya di pemahaman masyarakatnya saat praktek transaksi langsung sih gimana biar semua orang bisa paham kalo sedang ada perubahan besar di nominal mata uang yang beredar dimana lembaran rp akan dianggep rp dengan segala penyesuaian harga barangnya,kalau di redenominasi apakah semua uang kertas yang beredar otomatis gadianggep sesuai jumlah nominalnya ya bener tantangannya di pemahaman masyarakatnya saat praktek transaksi langsung sih gimana biar semua orang bisa paham kalau sedang ada perubahan besar di nominal mata uang yang beredar dimana lembaran rp akan dianggep rp dengan segala penyesuaian harga barangnya,"['kalau', 'di', 'redenominasi', 'apakah', 'semua', 'uang', 'kertas', 'yang', 'beredar', 'otomatis', 'gadianggep', 'sesuai', 'jumlah', 'nominalnya', 'ya', 'bener', 'tantangannya', 'di', 'pemahaman', 'masyarakatnya', 'saat', 'praktek', 'transaksi', 'langsung', 'sih', 'gimana', 'biar', 'semua', 'orang', 'bisa', 'paham', 'kalau', 'sedang', 'ada', 'perubahan', 'besar', 'di', 'nominal', 'mata', 'uang', 'yang', 'beredar', 'dimana', 'lembaran', 'rp', 'akan', 'dianggep', 'rp', 'dengan', 'segala', 'penyesuaian', 'harga', 'barangnya']","['redenominasi', 'uang', 'kertas', 'beredar', 'otomatis', 'gadianggep', 'sesuai', 'nominalnya', 'bener', 'tantangannya', 'pemahaman', 'masyarakatnya', 'praktek', 'transaksi', 'langsung', 'gimana', 'biar', 'orang', 'paham', 'perubahan', 'nominal', 'mata', 'uang', 'beredar', 'dimana', 'lembaran', 'rp', 'dianggep', 'rp', 'penyesuaian', 'harga', 'barangnya']",redenominasi uang kertas beredar otomatis gadianggep sesuai nominalnya bener tantangannya pemahaman masyarakatnya praktek transaksi langsung gimana biar orang paham perubahan nominal mata uang beredar dimana lembaran rp dianggep rp penyesuaian harga barangnya,2,Positive
191,2025-11-12T02:33:40Z,@zabriabubakar5982,Udah 80 tahun...😂😂😂😂😂,Udah  tahun,udah  tahun,udah tahun,"['udah', 'tahun']",['udah'],udah,1,Neutral
192,2025-11-12T02:32:56Z,@nadhifaap8139,"sebenernya di masyarakat menengah - bawah istilah redonominasi sudah sering d pakai, contohnya ada yang mau tarik tunai di konter misal 1 juta mereka akan bilang mau tarik seribu, duaribu dan seterusnya, ada lagi penjual makanan atau minuman yg melebeli harga dengan 1k, 10k dan seterusnya",sebenernya di masyarakat menengah  bawah istilah redonominasi sudah sering d pakai contohnya ada yang mau tarik tunai di konter misal  juta mereka akan bilang mau tarik seribu duaribu dan seterusnya ada lagi penjual makanan atau minuman yg melebeli harga dengan k k dan seterusnya,sebenernya di masyarakat menengah  bawah istilah redonominasi sudah sering d pakai contohnya ada yang mau tarik tunai di konter misal  juta mereka akan bilang mau tarik seribu duaribu dan seterusnya ada lagi penjual makanan atau minuman yg melebeli harga dengan k k dan seterusnya,sebenernya di masyarakat menengah bawah istilah redonominasi sudah sering di pakai contohnya ada yang mau tarik tunai di konter misal juta mereka akan bilang mau tarik seribu duaribu dan seterusnya ada lagi penjual makanan atau minuman yang melebeli harga dengan k k dan seterusnya,"['sebenernya', 'di', 'masyarakat', 'menengah', 'bawah', 'istilah', 'redonominasi', 'sudah', 'sering', 'di', 'pakai', 'contohnya', 'ada', 'yang', 'mau', 'tarik', 'tunai', 'di', 'konter', 'misal', 'juta', 'mereka', 'akan', 'bilang', 'mau', 'tarik', 'seribu', 'duaribu', 'dan', 'seterusnya', 'ada', 'lagi', 'penjual', 'makanan', 'atau', 'minuman', 'yang', 'melebeli', 'harga', 'dengan', 'k', 'k', 'dan', 'seterusnya']","['sebenernya', 'masyarakat', 'menengah', 'istilah', 'redonominasi', 'pakai', 'contohnya', 'tarik', 'tunai', 'konter', 'juta', 'bilang', 'tarik', 'seribu', 'duaribu', 'penjual', 'makanan', 'minuman', 'melebeli', 'harga', 'k', 'k']",sebenernya masyarakat menengah istilah redonominasi pakai contohnya tarik tunai konter juta bilang tarik seribu duaribu penjual makanan minuman melebeli harga k k,1,Neutral
193,2025-11-12T02:31:31Z,@Ahnfd17,"untuk sekarang per november 2025 sih gua kurang setuju ya, ekonomi masih blm stabil dan utang kita ke china masih gede banget. seandainya 2026 ekonomi bisa naik secara signifikan dan ketimpangan sosial berkurang, oke aja sih 2027 redominasi",untuk sekarang per november  sih gua kurang setuju ya ekonomi masih blm stabil dan utang kita ke china masih gede banget seandainya  ekonomi bisa naik secara signifikan dan ketimpangan sosial berkurang oke aja sih  redominasi,untuk sekarang per november  sih gua kurang setuju ya ekonomi masih blm stabil dan utang kita ke china masih gede banget seandainya  ekonomi bisa naik secara signifikan dan ketimpangan sosial berkurang oke aja sih  redominasi,untuk sekarang per november sih gua kurang setuju ya ekonomi masih blm stabil dan utang kita ke china masih gede banget seandainya ekonomi bisa naik secara signifikan dan ketimpangan sosial berkurang baik aja sih redominasi,"['untuk', 'sekarang', 'per', 'november', 'sih', 'gua', 'kurang', 'setuju', 'ya', 'ekonomi', 'masih', 'blm', 'stabil', 'dan', 'utang', 'kita', 'ke', 'china', 'masih', 'gede', 'banget', 'seandainya', 'ekonomi', 'bisa', 'naik', 'secara', 'signifikan', 'dan', 'ketimpangan', 'sosial', 'berkurang', 'baik', 'aja', 'sih', 'redominasi']","['november', 'gua', 'setuju', 'ekonomi', 'blm', 'stabil', 'utang', 'china', 'gede', 'banget', 'seandainya', 'ekonomi', 'signifikan', 'ketimpangan', 'sosial', 'berkurang', 'aja', 'redominasi']",november gua setuju ekonomi blm stabil utang china gede banget seandainya ekonomi signifikan ketimpangan sosial berkurang aja redominasi,2,Positive
194,2025-11-12T02:29:44Z,@FiXia-RnFr2,"Tapi bisa ga sih kita pake 2 satuan (ribuan sama redenominasi), tapi perlahan lahan (waktu yang belum pasti) akhirnya balik 1 lagi (redenominasi)",Tapi bisa ga sih kita pake  satuan ribuan sama redenominasi tapi perlahan lahan waktu yang belum pasti akhirnya balik  lagi redenominasi,tapi bisa ga sih kita pake  satuan ribuan sama redenominasi tapi perlahan lahan waktu yang belum pasti akhirnya balik  lagi redenominasi,tapi bisa tidak sih kita pake satuan ribuan sama redenominasi tapi perlahan lahan waktu yang belum pasti akhirnya balik lagi redenominasi,"['tapi', 'bisa', 'tidak', 'sih', 'kita', 'pake', 'satuan', 'ribuan', 'sama', 'redenominasi', 'tapi', 'perlahan', 'lahan', 'waktu', 'yang', 'belum', 'pasti', 'akhirnya', 'balik', 'lagi', 'redenominasi']","['pake', 'satuan', 'ribuan', 'redenominasi', 'perlahan', 'lahan', 'redenominasi']",pake satuan ribuan redenominasi perlahan lahan redenominasi,1,Neutral
195,2025-11-12T02:29:44Z,@DenzMulya-q8g,"BYE BYE 1K , 10K ATAU 100K...... WELCONE 1Rp, 10Rp ATAU 100Rp",BYE BYE K  K ATAU K WELCONE Rp Rp ATAU Rp,bye bye k  k atau k welcone rp rp atau rp,bye bye k k atau k welcone rp rp atau rp,"['bye', 'bye', 'k', 'k', 'atau', 'k', 'welcone', 'rp', 'rp', 'atau', 'rp']","['bye', 'bye', 'k', 'k', 'k', 'welcone', 'rp', 'rp', 'rp']",bye bye k k k welcone rp rp rp,1,Neutral
196,2025-11-12T02:29:14Z,@cnky-21,"Ada bos di Singapore kirimin duitnya si mbak ,bener2 kaget ,,nolnya banyak",Ada bos di Singapore kirimin duitnya si mbak bener kaget nolnya banyak,ada bos di singapore kirimin duitnya si mbak bener kaget nolnya banyak,ada bos di singapore kirimin duitnya si mbak bener kaget nolnya banyak,"['ada', 'bos', 'di', 'singapore', 'kirimin', 'duitnya', 'si', 'mbak', 'bener', 'kaget', 'nolnya', 'banyak']","['bos', 'singapore', 'kirimin', 'duitnya', 'si', 'mbak', 'bener', 'kaget', 'nolnya']",bos singapore kirimin duitnya si mbak bener kaget nolnya,1,Neutral
197,2025-11-12T02:28:16Z,@OpikTaufikR,"Untuk memudahkan masyarakat, supaya tidak kikuk, gambar dan warna tetap. Tapi nol nya hilang tiga. Dan ukuran diperkecil sedikit.",Untuk memudahkan masyarakat supaya tidak kikuk gambar dan warna tetap Tapi nol nya hilang tiga Dan ukuran diperkecil sedikit,untuk memudahkan masyarakat supaya tidak kikuk gambar dan warna tetap tapi nol nya hilang tiga dan ukuran diperkecil sedikit,untuk memudahkan masyarakat supaya tidak kikuk gambar dan warna tetap tapi nol nya hilang tiga dan ukuran diperkecil sedikit,"['untuk', 'memudahkan', 'masyarakat', 'supaya', 'tidak', 'kikuk', 'gambar', 'dan', 'warna', 'tetap', 'tapi', 'nol', 'nya', 'hilang', 'tiga', 'dan', 'ukuran', 'diperkecil', 'sedikit']","['memudahkan', 'masyarakat', 'kikuk', 'gambar', 'warna', 'nol', 'hilang', 'ukuran', 'diperkecil']",memudahkan masyarakat kikuk gambar warna nol hilang ukuran diperkecil,2,Positive
198,2025-11-12T02:28:05Z,@pandublegendes5168,"Setuju, titik",Setuju titik,setuju titik,setuju titik,"['setuju', 'titik']","['setuju', 'titik']",setuju titik,2,Positive
199,2025-11-12T02:27:46Z,@ariewijaya1679,"cuma alasan aja jadi sederhana, kan ntar berurusan ke kamar lagi lg klo di bawah seribu. mgkn perlu kayak di  matematika,  nol yg banyak dijadikan pangkat 10 aja. jd 1 m bukan 1 sembilan nol cukup jadi 1 10^9",cuma alasan aja jadi sederhana kan ntar berurusan ke kamar lagi lg klo di bawah seribu mgkn perlu kayak di  matematika  nol yg banyak dijadikan pangkat  aja jd  m bukan  sembilan nol cukup jadi,cuma alasan aja jadi sederhana kan ntar berurusan ke kamar lagi lg klo di bawah seribu mgkn perlu kayak di  matematika  nol yg banyak dijadikan pangkat  aja jd  m bukan  sembilan nol cukup jadi,cuma alasan aja jadi sederhana kan ntar berurusan ke kamar lagi lg klo di bawah seribu mgkn perlu kayak di matematika nol yang banyak dijadikan pangkat aja jd m bukan sembilan nol cukup jadi,"['cuma', 'alasan', 'aja', 'jadi', 'sederhana', 'kan', 'ntar', 'berurusan', 'ke', 'kamar', 'lagi', 'lg', 'klo', 'di', 'bawah', 'seribu', 'mgkn', 'perlu', 'kayak', 'di', 'matematika', 'nol', 'yang', 'banyak', 'dijadikan', 'pangkat', 'aja', 'jd', 'm', 'bukan', 'sembilan', 'nol', 'cukup', 'jadi']","['alasan', 'aja', 'sederhana', 'ntar', 'berurusan', 'kamar', 'lg', 'klo', 'seribu', 'mgkn', 'kayak', 'matematika', 'nol', 'dijadikan', 'pangkat', 'aja', 'jd', 'sembilan', 'nol']",alasan aja sederhana ntar berurusan kamar lg klo seribu mgkn kayak matematika nol dijadikan pangkat aja jd sembilan nol,2,Positive
200,2025-11-12T02:26:43Z,@AbiAl-u7g,Aku percaya aku akan bantu sebisa ku aku akan bantu kasi pengertian kepada orng lain  agar mereka paham. Aku ingin Indonesia maju.,Aku percaya aku akan bantu sebisa ku aku akan bantu kasi pengertian kepada orng lain  agar mereka paham Aku ingin Indonesia maju,aku percaya aku akan bantu sebisa ku aku akan bantu kasi pengertian kepada orng lain  agar mereka paham aku ingin indonesia maju,aku percaya aku akan bantu sebisa ku aku akan bantu kasih pengertian kepada orng lain agar mereka paham aku ingin indonesia maju,"['aku', 'percaya', 'aku', 'akan', 'bantu', 'sebisa', 'ku', 'aku', 'akan', 'bantu', 'kasih', 'pengertian', 'kepada', 'orng', 'lain', 'agar', 'mereka', 'paham', 'aku', 'ingin', 'indonesia', 'maju']","['percaya', 'bantu', 'sebisa', 'bantu', 'kasih', 'pengertian', 'orng', 'paham', 'indonesia', 'maju']",percaya bantu sebisa bantu kasih pengertian orng paham indonesia maju,2,Positive
201,2025-11-12T02:25:32Z,@TgkWahyu07Sukandar,"Haha😂😂,indo gelap",Hahaindo gelap,hahaindo gelap,hahaindo gelap,"['hahaindo', 'gelap']","['hahaindo', 'gelap']",hahaindo gelap,1,Neutral
202,2025-11-12T02:24:49Z,@jogja177,"Saya dukung, optimis bisa... 1 USD = RP 16,6<br>Mantap",Saya dukung optimis bisa  USD  RP brMantap,saya dukung optimis bisa  usd  rp brmantap,saya dukung optimis bisa usd rp brmantap,"['saya', 'dukung', 'optimis', 'bisa', 'usd', 'rp', 'brmantap']","['dukung', 'optimis', 'usd', 'rp', 'brmantap']",dukung optimis usd rp brmantap,2,Positive
203,2025-11-12T02:23:54Z,@arafkyi,"Gak isah jaih2 redominasi,  pemberlakuan currency Euro di EU yg sdh mapan aja jg gak mulus dan makah menyebabkan kenaikan harga. sy ingat awalneuro di jerman 1 euro=2DM .jd harusnya barang2 yg berharga 2 DM setelah euro diberlakukan jd 1 euro.nyatanya gak sampai 6 bulan barang2 yg harganya 2DM jd 2Euro..berarti terjadi inflasi 100 persen!",Gak isah jaih redominasi  pemberlakuan currency Euro di EU yg sdh mapan aja jg gak mulus dan makah menyebabkan kenaikan harga sy ingat awalneuro di jerman  euroDM jd harusnya barang yg berharga  DM setelah euro diberlakukan jd  euronyatanya gak sampai  bulan barang yg harganya DM jd Euroberarti terjadi inflasi  persen,gak isah jaih redominasi  pemberlakuan currency euro di eu yg sdh mapan aja jg gak mulus dan makah menyebabkan kenaikan harga sy ingat awalneuro di jerman  eurodm jd harusnya barang yg berharga  dm setelah euro diberlakukan jd  euronyatanya gak sampai  bulan barang yg harganya dm jd euroberarti terjadi inflasi  persen,tidak isah jaih redominasi pemberlakuan currency euro di eu yang sdh mapan aja jg tidak mulus dan makah menyebabkan kenaikan harga sy ingat awalneuro di jerman eurodm jd harusnya barang yang berharga dm setelah euro diberlakukan jd euronyatanya tidak sampai bulan barang yang harganya dm jd euroberarti terjadi inflasi persen,"['tidak', 'isah', 'jaih', 'redominasi', 'pemberlakuan', 'currency', 'euro', 'di', 'eu', 'yang', 'sdh', 'mapan', 'aja', 'jg', 'tidak', 'mulus', 'dan', 'makah', 'menyebabkan', 'kenaikan', 'harga', 'sy', 'ingat', 'awalneuro', 'di', 'jerman', 'eurodm', 'jd', 'harusnya', 'barang', 'yang', 'berharga', 'dm', 'setelah', 'euro', 'diberlakukan', 'jd', 'euronyatanya', 'tidak', 'sampai', 'bulan', 'barang', 'yang', 'harganya', 'dm', 'jd', 'euroberarti', 'terjadi', 'inflasi', 'persen']","['isah', 'jaih', 'redominasi', 'pemberlakuan', 'currency', 'euro', 'eu', 'sdh', 'mapan', 'aja', 'jg', 'mulus', 'makah', 'menyebabkan', 'kenaikan', 'harga', 'sy', 'awalneuro', 'jerman', 'eurodm', 'jd', 'barang', 'berharga', 'dm', 'euro', 'diberlakukan', 'jd', 'euronyatanya', 'barang', 'harganya', 'dm', 'jd', 'euroberarti', 'inflasi', 'persen']",isah jaih redominasi pemberlakuan currency euro eu sdh mapan aja jg mulus makah menyebabkan kenaikan harga sy awalneuro jerman eurodm jd barang berharga dm euro diberlakukan jd euronyatanya barang harganya dm jd euroberarti inflasi persen,0,Negative
